8.499999999999999778e-01,8.599999999999999867e-01,8.699999999999999956e-01,8.800000000000000044e-01,8.900000000000000133e-01,9.000000000000000222e-01,9.100000000000000311e-01,9.200000000000000400e-01,9.300000000000000488e-01,9.400000000000000577e-01,9.500000000000000666e-01,9.600000000000000755e-01,9.700000000000000844e-01,9.800000000000000933e-01,9.900000000000001021e-01,1.000000000000000000e+00
8.616470000000000518e-01,8.706260000000000110e-01,8.804410000000000291e-01,8.892759999999999554e-01,8.980900000000000549e-01,9.072970000000000201e-01,9.166170000000000151e-01,9.257870000000000266e-01,9.346670000000000256e-01,9.431910000000000016e-01,9.522770000000000401e-01,9.611229999999999496e-01,9.712030000000000385e-01,9.803730000000000500e-01,9.901290000000000369e-01,1.000000000000000000e+00
8.634669999999999845e-01,8.732389999999999874e-01,8.823309999999999764e-01,8.907180000000000097e-01,9.001240000000000352e-01,9.090059999999999807e-01,9.174400000000000333e-01,9.259690000000000420e-01,9.344400000000000484e-01,9.430229999999999446e-01,9.525550000000000406e-01,9.617620000000000058e-01,9.709619999999999918e-01,9.802760000000000362e-01,9.900930000000000009e-01,1.000000000000000000e+00
8.658240000000000380e-01,8.749099999999999655e-01,8.837190000000000323e-01,8.932290000000000507e-01,9.010120000000000351e-01,9.090890000000000359e-01,9.174510000000000165e-01,9.259669999999999845e-01,9.345649999999999791e-01,9.433759999999999923e-01,9.523129999999999651e-01,9.616670000000000496e-01,9.705420000000000158e-01,9.801929999999999810e-01,9.900499999999999856e-01,1.000000000000000000e+00
8.690470000000000139e-01,8.775730000000000475e-01,8.854840000000000488e-01,8.927840000000000220e-01,9.008460000000000356e-01,9.093029999999999724e-01,9.176339999999999497e-01,9.263689999999999980e-01,9.348379999999999468e-01,9.431260000000000199e-01,9.525320000000000453e-01,9.615080000000000293e-01,9.710769999999999680e-01,9.802969999999999740e-01,9.899820000000000286e-01,1.000000000000000000e+00
8.698390000000000288e-01,8.771670000000000300e-01,8.847850000000000437e-01,8.932069999999999732e-01,9.008070000000000244e-01,9.089239999999999542e-01,9.175680000000000502e-01,9.259619999999999518e-01,9.348539999999999628e-01,9.433150000000000146e-01,9.525029999999999886e-01,9.616689999999999960e-01,9.705679999999999863e-01,9.804549999999999654e-01,9.901069999999999593e-01,1.000000000000000000e+00
